Territorialidades;% indivíduos pertencentes ao quinto mais pobre da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes ao quinto mais pobre da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes ao quinto mais pobre da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% indivíduos pertencentes aos dois quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes aos dois quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes aos dois quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% indivíduos pertencentes aos três quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes aos três quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes aos três quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% indivíduos pertencentes aos quatro quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 1991;% indivíduos pertencentes aos quatro quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2000;% indivíduos pertencentes aos quatro quintos mais pobres da distribuição dos indivíduos segundo a renda domiciliar per capita 2010;% dos ocupados sem rendimento 1991;% dos ocupados sem rendimento 2000;% dos ocupados sem rendimento 2010;% dos ocupados com rendimento de até 1 salário mínimo 1991;% dos ocupados com rendimento de até 1 salário mínimo 2000;% dos ocupados com rendimento de até 1 salário mínimo 2010;% dos ocupados com rendimento de até 2 salários mínimo 1991;% dos ocupados com rendimento de até 2 salários mínimo 2000;% dos ocupados com rendimento de até 2 salários mínimo 2010;% dos ocupados com rendimento de até 3 salários mínimo 1991;% dos ocupados com rendimento de até 3 salários mínimo 2000;% dos ocupados com rendimento de até 3 salários mínimo 2010;% dos ocupados com rendimento de até 5 salários mínimo 1991;% dos ocupados com rendimento de até 5 salários mínimo 2000;% dos ocupados com rendimento de até 5 salários mínimo 2010;Produto Interno Bruto per capita 2013;Produto Interno Bruto per capita 2014;Produto Interno Bruto per capita 2015;Produto Interno Bruto per capita 2016;Razão 10% mais ricos / 40% mais pobres 2012;Razão 10% mais ricos / 40% mais pobres 2013;Razão 10% mais ricos / 40% mais pobres 2014;Razão 10% mais ricos / 40% mais pobres 2015;Razão 10% mais ricos / 40% mais pobres 2016;Razão 10% mais ricos / 40% mais pobres 2017;Razão 10% mais ricos / 40% mais pobres 2018;Razão 10% mais ricos / 40% mais pobres 2019;Razão 10% mais ricos / 40% mais pobres 2020;Razão 10% mais ricos / 40% mais pobres 2021;Índice de Atkinson - Longevidade 2012;Índice de Atkinson - Longevidade 2013;Índice de Atkinson - Longevidade 2014;Índice de Atkinson - Longevidade 2015;Índice de Atkinson - Longevidade 2016;Índice de Atkinson - Longevidade 2017;Índice de Atkinson - Longevidade 2018;Índice de Atkinson - Longevidade 2019;Índice de Atkinson - Longevidade 2020;Índice de Atkinson - Longevidade 2021;Índice de Atkinson - Educação 2012;Índice de Atkinson - Educação 2013;Índice de Atkinson - Educação 2014;Índice de Atkinson - Educação 2015;Índice de Atkinson - Educação 2016;Índice de Atkinson - Educação 2017;Índice de Atkinson - Educação 2018;Índice de Atkinson - Educação 2019;Índice de Atkinson - Educação 2020;Índice de Atkinson - Educação 2021;Índice de Atkinson - Renda 2012;Índice de Atkinson - Renda 2013;Índice de Atkinson - Renda 2014;Índice de Atkinson - Renda 2015;Índice de Atkinson - Renda 2016;Índice de Atkinson - Renda 2017;Índice de Atkinson - Renda 2018;Índice de Atkinson - Renda 2019;Índice de Atkinson - Renda 2020;Índice de Atkinson - Renda 2021;Renda per capita 1991;Renda per capita 2000;Renda per capita 2010;% da renda proveniente de rendimentos do trabalho 1991;% da renda proveniente de rendimentos do trabalho 2000;% da renda proveniente de rendimentos do trabalho 2010;Renda per capita média do 1º quinto mais pobre 1991;Renda per capita média do 1º quinto mais pobre 2000;Renda per capita média do 1º quinto mais pobre 2010;Renda domiciliar per capita máxima do 1º quinto mais pobre 1991;Renda domiciliar per capita máxima do 1º quinto mais pobre 2000;Renda domiciliar per capita máxima do 1º quinto mais pobre 2010;Renda per capita média do 2º quinto mais pobre 1991;Renda per capita média do 2º quinto mais pobre 2000;Renda per capita média do 2º quinto mais pobre 2010;Renda domiciliar per capita máxima do 2º quinto mais pobre 1991;Renda domiciliar per capita máxima do 2º quinto mais pobre 2000;Renda domiciliar per capita máxima do 2º quinto mais pobre 2010;Renda per capita média do 3º quinto mais pobre 1991;Renda per capita média do 3º quinto mais pobre 2000;Renda per capita média do 3º quinto mais pobre 2010;Renda domiciliar per capita máxima do 3º quinto mais pobre 1991;Renda domiciliar per capita máxima do 3º quinto mais pobre 2000;Renda domiciliar per capita máxima do 3º quinto mais pobre 2010;Renda per capita média do 4º quinto mais pobre 1991;Renda per capita média do 4º quinto mais pobre 2000;Renda per capita média do 4º quinto mais pobre 2010;Renda domiciliar per capita máxima do 4º quinto mais pobre 1991;Renda domiciliar per capita máxima do 4º quinto mais pobre 2000;Renda domiciliar per capita máxima do 4º quinto mais pobre 2010;Renda per capita média do quinto mais rico 1991;Renda per capita média do quinto mais rico 2000;Renda per capita média do quinto mais rico 2010;Renda per capita média do décimo mais rico 1991;Renda per capita média do décimo mais rico 2000;Renda per capita média do décimo mais rico 2010;Renda domiciliar per capita mínima do décimo mais rico 1991;Renda domiciliar per capita mínima do décimo mais rico 2000;Renda domiciliar per capita mínima do décimo mais rico 2010
Pilõezinhos (PB);5.82;2.47;3.43;16.04;8.64;13.07;30.78;19.09;28.42;52.43;37.67;52.7;;35.33;30.26;;91.3;68.27;;97.11;98.19;;97.92;99.36;;99.15;99.72;5.6;5.26;5.71;5.62;;;;;;;69.69;138.62;218.98;76.64;66.02;54.87;20.26;17.15;37.5;29.62;32.53;80.8;35.61;42.71;105.57;40.43;58.07;138.0;51.39;72.42;168.16;60.84;92.31;204.0;75.43;128.81;265.83;94.02;171.78;340.0;165.76;431.99;523.1;226.47;641.83;621.73;119.09;280.45;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pirpirituba (PB);5.39;2.56;2.29;15.39;10.25;9.81;29.61;22.67;23.27;49.49;41.66;45.42;;19.78;20.53;;79.1;61.9;;93.37;92.23;;96.02;95.57;;98.3;98.31;4.82;5.06;5.01;5.03;;;;;;;103.74;191.83;270.98;75.04;66.37;56.44;27.96;24.59;31.06;42.98;57.0;61.09;51.84;73.72;101.82;60.17;97.6;140.0;73.79;119.12;182.44;86.26;147.38;227.5;103.11;182.12;300.05;125.36;251.54;393.33;261.97;559.58;740.68;370.38;830.68;1003.07;189.69;325.02;525.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pitimbu (PB);4.19;2.42;3.19;13.22;7.75;11.23;26.85;15.72;24.42;47.56;27.78;45.24;;11.36;12.24;;83.56;63.65;;96.71;95.16;;97.96;97.5;;99.22;99.33;5.91;5.86;7.24;9.65;;;;;;;112.63;255.05;227.76;88.68;44.72;64.62;23.58;30.92;36.33;37.61;55.31;66.63;50.86;67.97;91.56;62.68;78.08;122.4;76.77;101.62;150.16;94.02;122.01;180.0;116.62;153.78;237.09;152.31;196.51;300.0;295.32;920.97;626.02;410.07;1595.07;881.91;222.96;294.77;505.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pocinhos (PB);4.26;2.18;3.32;12.0;10.35;12.23;23.81;23.86;26.9;42.47;46.45;50.51;;29.96;28.7;;85.27;66.6;;96.6;94.77;;97.61;98.07;;99.28;99.68;8.43;7.99;8.23;8.01;;;;;;;108.62;149.25;253.75;82.9;58.49;51.88;23.14;16.24;42.17;31.34;41.83;80.2;42.01;60.99;112.95;51.24;78.08;144.67;64.17;100.8;186.16;80.59;130.14;240.0;101.33;168.63;299.61;125.36;220.1;377.5;312.46;399.59;625.85;462.5;528.54;835.65;188.04;307.31;515.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poço Dantas (PB);6.82;1.01;2.29;17.97;3.83;9.25;32.78;11.13;23.74;54.94;29.01;48.55;;41.22;40.52;;92.41;74.12;;98.57;95.9;;99.33;99.04;;100.0;99.63;5.14;5.29;5.18;5.2;;;;;;;63.18;127.02;186.82;70.17;32.63;47.69;21.54;6.42;21.35;28.21;13.01;33.33;35.23;17.91;65.07;40.29;27.89;100.0;46.79;46.33;135.33;52.42;77.11;170.0;70.0;113.57;231.76;90.19;147.38;312.5;142.34;450.87;480.47;186.28;722.71;586.56;107.13;204.97;464.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poço de José de Moura (PB);;0.11;2.99;0.51;4.54;12.16;9.82;16.33;27.4;34.1;40.18;51.52;;47.06;21.25;;89.77;60.66;;98.78;92.66;;98.78;96.87;;99.6;99.11;5.67;6.07;6.15;5.85;;;;;;;41.71;170.95;291.18;64.45;32.77;52.1;;0.9;43.55;;8.13;90.0;1.06;37.92;133.54;4.7;58.95;170.0;19.42;100.8;221.79;37.61;147.38;269.2;50.63;203.86;351.19;62.71;260.93;473.33;137.41;511.29;707.58;192.28;732.45;905.18;104.99;347.47;555.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pombal (PB);2.75;2.82;3.34;8.9;10.01;10.68;19.52;22.38;22.39;37.37;43.09;40.91;;14.24;7.81;;73.98;50.28;;89.69;85.74;;93.51;90.95;;98.14;95.35;6.86;7.42;7.55;7.45;;;;;;;177.92;228.33;401.6;85.49;71.74;68.53;24.48;32.21;67.05;37.61;58.56;112.0;54.68;82.08;147.49;70.52;112.25;178.0;94.47;141.2;235.01;117.53;176.08;286.67;158.84;236.4;371.86;211.55;295.55;508.25;557.12;649.75;1106.79;827.55;914.6;1777.11;402.94;492.9;718.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prata (PB);1.45;2.89;3.83;7.93;11.2;13.35;19.25;23.87;28.48;36.49;42.16;52.7;;28.56;26.34;;87.46;69.26;;96.75;94.59;;98.31;97.67;;99.33;99.13;6.67;6.46;7.31;7.01;;;;;;;95.54;193.81;271.47;65.1;58.25;51.57;6.92;27.97;52.01;21.49;58.95;98.0;30.95;80.57;129.17;37.61;98.26;165.25;54.07;122.8;205.37;72.08;145.85;258.33;82.39;177.16;328.78;108.12;234.9;400.0;303.38;560.53;641.35;455.97;842.46;809.08;197.44;294.77;530.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Princesa Isabel (PB);4.12;2.33;3.17;11.38;8.88;12.54;22.72;21.54;27.4;40.23;43.08;49.59;;17.81;15.22;;80.21;56.84;;94.2;90.39;;96.07;95.21;;98.31;98.1;5.68;6.0;5.74;5.99;;;;;;;116.63;196.49;334.74;85.4;59.52;66.78;24.02;22.85;53.01;34.19;42.11;105.0;42.32;64.34;156.84;53.73;94.68;200.0;66.14;124.45;248.77;82.74;156.17;289.0;102.11;211.6;371.4;131.63;276.55;500.0;348.55;559.19;843.69;535.85;801.42;1153.49;213.11;400.18;600.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Puxinanã (PB);4.07;1.37;3.65;11.48;8.4;12.93;23.19;21.7;27.59;42.08;43.91;51.08;;40.08;34.91;;89.62;60.99;;97.96;94.69;;98.93;97.13;;99.75;99.55;4.78;4.84;4.77;4.38;;;;;;;117.95;140.65;283.93;81.02;51.73;56.56;24.03;9.65;51.82;33.93;31.23;96.0;43.68;49.42;131.72;54.53;71.9;165.0;69.04;93.51;208.14;88.14;117.91;255.0;111.39;156.25;333.5;148.08;196.51;423.33;341.6;394.42;697.48;504.51;556.68;901.54;227.53;294.77;511.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Queimadas (PB);3.01;2.7;3.43;11.47;11.23;12.83;25.39;24.58;28.11;47.15;45.35;50.8;;22.56;20.17;;78.0;46.26;;94.29;93.54;;96.45;96.67;;98.89;98.89;7.14;7.13;6.8;6.64;;;;;;;99.14;178.92;292.5;81.23;66.19;63.67;14.93;24.15;50.16;31.34;58.56;100.2;41.95;76.32;137.51;54.81;97.6;170.0;68.97;119.4;223.39;85.79;146.41;262.4;107.87;185.8;331.95;141.03;245.41;427.5;261.98;488.91;724.32;356.78;684.32;952.7;195.56;351.38;557.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quixabá (PB);7.63;2.22;2.79;20.16;13.45;12.01;37.11;31.88;27.56;60.52;54.9;51.33;;21.02;13.83;;97.26;68.56;;98.27;95.87;;98.94;98.36;;98.94;99.14;6.46;6.78;6.89;6.69;;;;;;;66.39;136.85;267.39;72.13;54.53;58.66;25.33;15.22;37.31;34.72;39.04;78.4;41.6;76.79;123.29;48.46;105.8;162.63;56.28;126.09;207.83;61.52;147.38;255.0;77.7;157.57;317.85;94.02;176.86;380.0;131.06;308.58;649.59;155.96;386.59;844.82;118.94;294.77;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Remígio (PB);3.25;1.83;2.31;10.7;8.27;9.17;21.67;20.18;21.05;38.72;41.08;41.67;;29.81;30.85;;82.22;63.98;;93.48;89.87;;95.66;94.08;;98.72;96.78;5.69;5.75;5.72;5.16;;;;;;;157.29;184.13;319.14;80.31;60.14;54.28;25.53;16.82;36.94;44.45;39.04;75.0;58.6;59.3;109.4;71.69;78.08;148.0;86.32;109.63;189.5;107.79;146.41;252.5;134.1;192.48;329.1;172.06;263.53;465.2;481.9;542.43;924.16;750.52;767.68;1328.65;300.86;390.42;600.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riachão do Bacamarte (PB);6.02;3.74;2.17;17.4;11.93;10.55;34.49;25.34;24.65;57.59;48.77;47.6;;12.84;35.41;;77.16;54.77;;95.69;93.24;;98.02;97.42;;98.73;98.94;5.56;5.92;5.96;5.75;;;;;;;100.32;166.63;262.31;77.51;62.05;54.4;30.22;31.13;28.4;47.01;46.85;71.56;57.05;68.27;109.91;69.99;88.23;140.0;85.76;111.71;185.01;98.72;146.41;228.0;115.84;195.22;300.99;149.09;250.36;412.5;212.75;426.8;689.9;256.11;568.72;887.84;182.63;294.77;513.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riachão do Poço (PB);7.43;2.19;2.29;19.32;10.74;10.29;34.84;24.17;24.88;56.28;44.51;47.85;;10.01;44.42;;81.64;77.91;;95.19;97.01;;98.52;98.87;;99.33;99.84;5.83;6.09;6.22;6.04;;;;;;;74.49;153.51;225.44;87.55;56.45;43.89;27.68;16.78;25.87;37.61;48.8;53.33;44.29;65.66;90.13;47.01;93.7;125.6;57.78;103.1;164.43;63.93;119.08;200.0;79.86;156.11;258.98;95.2;195.86;330.0;162.85;425.92;583.4;213.87;609.19;773.58;125.36;294.77;500.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riachão (PB);5.07;2.55;2.17;14.26;11.22;8.93;27.22;25.06;24.22;52.6;48.68;48.87;;40.07;25.5;;93.51;50.88;;98.96;95.93;;100.0;98.27;;100.0;99.63;5.28;5.45;5.41;5.36;;;;;;;47.18;117.27;197.04;72.31;54.09;48.42;11.97;14.95;21.37;18.8;34.16;30.67;21.67;50.85;66.61;26.86;65.07;107.33;30.58;81.16;150.61;35.26;98.26;191.25;59.86;138.45;242.88;86.24;183.5;292.0;111.82;300.92;503.19;127.55;373.65;638.95;109.06;282.08;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riacho de Santo Antônio (PB);5.1;;4.44;12.12;11.94;13.87;23.07;26.32;28.95;39.51;49.22;51.24;;3.56;22.75;;81.4;67.45;;97.09;94.75;;100.0;98.23;;100.0;99.65;7.04;7.55;7.1;6.84;;;;;;;121.42;128.18;275.73;93.49;72.41;59.0;30.97;;61.2;32.91;29.28;97.33;42.59;76.55;130.01;52.65;61.82;166.67;66.46;92.16;207.93;75.22;113.87;250.0;99.86;146.73;307.31;125.36;183.01;405.0;367.19;338.61;669.1;554.48;458.35;854.67;188.04;245.57;530.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riacho dos Cavalos (PB);4.83;3.12;3.9;13.74;11.02;14.11;26.94;24.57;29.14;47.23;45.95;51.47;;15.35;21.0;;90.85;73.21;;97.88;96.68;;99.33;98.56;;100.0;99.26;4.82;5.33;5.23;5.2;;;;;;;76.71;147.1;239.15;83.36;54.03;53.75;18.51;22.95;46.62;28.21;39.04;90.0;34.21;58.07;122.13;42.31;75.57;150.0;50.6;99.69;179.74;57.76;122.49;210.0;77.82;157.26;266.98;100.13;196.51;340.0;202.42;397.55;585.92;279.03;562.0;758.75;164.54;292.26;500.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Tinto (PB);4.71;2.86;1.95;13.81;10.12;9.91;27.36;22.25;24.04;47.59;41.77;47.06;;9.58;24.16;;79.16;49.23;;92.91;90.66;;96.01;96.12;;97.91;98.58;6.72;7.41;6.85;7.16;;;;;;;138.5;208.52;264.5;69.66;58.52;59.18;32.61;29.81;25.83;47.01;58.56;60.0;63.02;75.72;105.23;75.22;97.6;138.5;93.86;126.44;186.88;112.82;156.95;251.67;140.09;203.5;304.5;169.24;253.77;400.0;362.94;607.13;695.79;522.95;905.81;899.16;235.05;393.35;560.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salgadinho (PB);2.52;0.67;2.73;11.87;6.64;11.38;26.76;18.77;26.5;48.2;42.94;50.47;;49.8;28.53;;89.59;63.18;;96.65;94.49;;98.95;97.25;;100.0;99.65;4.51;4.53;4.42;4.25;;;;;;;52.1;124.99;217.39;57.82;57.41;57.07;6.56;4.19;29.67;18.8;19.52;53.13;24.38;37.27;94.03;31.34;50.75;127.5;38.78;75.83;164.3;47.01;115.82;194.5;55.86;151.06;260.58;70.52;196.51;336.67;134.95;356.59;534.39;178.52;468.07;634.68;110.0;309.41;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salgado de São Félix (PB);2.1;2.79;1.88;10.03;10.35;9.3;23.07;23.41;23.62;45.44;45.59;46.88;;34.2;40.31;;87.53;75.09;;96.03;96.78;;97.89;98.24;;99.33;99.41;4.97;5.04;5.81;6.46;;;;;;;88.42;140.48;217.45;71.74;56.14;39.2;9.29;19.63;20.4;23.51;36.25;41.75;35.06;53.06;80.77;43.95;66.76;117.0;57.64;91.74;155.6;75.22;117.91;196.67;98.91;155.82;252.91;129.22;196.51;330.0;241.19;382.14;559.93;327.65;523.41;681.04;177.04;294.77;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cecília (PB);6.46;1.95;2.81;17.42;9.58;10.76;33.43;23.29;24.53;56.8;46.24;47.84;;41.45;42.64;;93.77;83.49;;99.03;97.97;;99.83;99.62;;100.0;99.81;5.04;5.59;4.99;4.95;;;;;;;91.0;90.37;197.49;85.57;55.58;48.91;29.41;8.83;27.74;41.79;21.96;54.44;49.87;34.48;78.52;62.68;48.8;104.0;72.85;61.93;135.93;84.62;80.04;169.57;106.32;103.69;230.2;125.36;130.14;323.33;196.56;242.91;506.26;249.1;330.19;624.13;169.24;196.51;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz (PB);2.4;2.71;2.17;9.51;10.18;11.22;21.16;23.57;27.51;42.76;45.81;52.47;;43.26;26.05;;85.71;60.87;;96.56;92.67;;98.09;96.51;;98.99;98.86;4.9;5.1;5.02;5.07;;;;;;;81.29;158.64;291.16;71.81;54.85;46.2;9.74;21.52;31.59;22.56;39.04;65.5;28.93;59.23;131.8;35.26;78.08;181.67;47.35;106.19;237.18;61.96;136.65;289.0;87.79;176.4;363.25;115.14;221.07;493.33;232.65;429.87;688.23;325.58;584.97;870.9;172.62;312.33;575.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Helena (PB);0.1;2.6;2.31;0.43;10.43;10.22;1.01;23.58;24.18;2.02;44.0;46.64;;20.11;34.91;;82.43;67.7;;93.84;93.42;;97.79;96.92;;98.91;99.27;5.01;5.11;5.26;5.31;;;;;;;118.34;177.2;277.52;98.67;62.67;42.22;0.61;23.07;31.99;1.35;52.06;66.67;1.94;69.37;109.84;2.59;87.84;152.5;3.44;116.51;193.68;4.35;146.41;253.33;5.94;180.91;311.61;9.5;248.57;401.67;579.76;496.14;735.29;1145.1;695.1;984.22;22.51;367.64;522.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Inês (PB);1.85;1.32;2.23;7.33;6.5;8.61;17.9;17.69;21.22;38.36;40.35;41.74;;44.7;27.62;;91.9;77.84;;99.33;95.33;;100.0;97.91;;100.0;99.13;5.04;5.27;5.13;4.98;;;;;;;76.57;79.93;229.72;85.07;52.28;54.08;7.1;5.27;25.56;13.87;15.34;44.5;20.96;20.71;73.33;29.38;28.2;102.0;40.46;44.7;144.87;51.71;58.95;187.4;78.34;90.58;235.71;111.73;123.76;298.0;235.98;238.37;668.97;326.76;311.52;950.36;176.76;206.92;505.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Luzia (PB);3.97;2.91;3.33;12.18;10.81;11.31;24.96;23.59;24.45;42.75;44.0;45.19;;6.57;6.19;;76.31;45.72;;90.95;87.07;;94.3;92.33;;97.66;95.64;7.12;7.69;7.83;7.44;;;;;;;163.44;232.56;379.3;76.95;67.77;67.68;32.41;33.79;63.16;51.45;65.07;107.83;67.12;91.85;151.41;86.5;117.91;195.83;104.46;148.71;249.2;119.17;183.89;306.0;145.35;237.24;393.19;183.65;293.46;505.0;467.86;651.21;1009.03;704.76;947.9;1494.85;318.37;501.04;737.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana de Mangueira (PB);3.8;2.1;2.26;10.34;9.57;7.29;20.26;23.07;20.67;36.52;45.18;44.39;;29.53;40.69;;94.78;67.75;;99.34;97.62;;99.34;98.56;;99.73;99.57;5.08;5.37;5.15;4.76;;;;;;;73.5;100.43;166.28;85.57;58.28;46.77;13.97;10.55;18.83;19.59;25.1;26.8;24.02;37.52;41.78;29.38;48.8;74.33;36.46;67.75;111.2;47.01;83.66;141.5;59.76;111.04;197.27;86.26;147.38;255.0;233.31;275.27;472.22;351.71;374.64;608.22;150.43;221.07;425.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana dos Garrotes (PB);3.84;2.35;2.37;11.95;9.27;10.79;24.84;21.73;25.97;45.28;43.94;49.4;;22.02;27.07;;88.9;63.5;;97.05;92.6;;98.39;96.45;;99.2;98.38;4.97;5.14;4.96;4.74;;;;;;;63.0;134.08;274.26;69.69;63.65;51.61;12.08;15.76;32.56;18.8;32.53;76.67;25.58;46.39;115.45;33.98;65.81;160.0;40.6;83.52;208.14;47.01;108.02;255.0;64.37;148.89;321.28;86.26;196.51;422.67;172.38;375.85;702.4;242.23;513.78;911.58;122.23;294.77;527.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santarém (PB);2.74;2.19;3.83;10.64;12.06;14.05;23.77;27.45;29.84;43.29;50.51;52.76;;23.97;24.35;;92.83;61.14;;97.18;93.92;;98.05;96.59;;99.76;98.82;5.56;5.95;6.03;6.0;;;;;;;54.23;123.26;249.67;59.39;61.41;56.46;7.43;13.5;47.77;14.1;39.04;96.67;21.43;60.81;127.59;26.86;72.88;154.0;35.59;94.86;197.15;44.66;117.13;247.14;52.95;142.14;286.12;68.95;175.69;336.33;153.77;304.98;592.0;217.34;410.48;801.65;123.24;261.97;510.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Rita (PB);4.58;3.96;4.12;13.57;12.69;13.53;27.36;26.48;27.81;48.09;47.32;49.86;;2.55;3.26;;68.24;29.51;;90.46;88.07;;94.99;94.95;;98.38;98.3;12.0;12.21;11.67;10.65;;;;;;;154.93;214.11;328.16;80.02;71.35;72.19;35.52;42.38;67.66;53.59;73.2;120.4;69.59;93.52;154.31;86.5;117.52;188.57;106.85;147.6;234.4;126.79;176.86;282.5;160.53;223.07;361.74;198.76;292.81;468.8;402.16;563.97;822.52;571.69;793.65;1111.85;282.06;405.06;638.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Teresinha (PB);4.97;2.56;1.78;13.36;11.21;8.52;26.94;25.63;20.83;47.31;47.65;39.37;;28.71;13.28;;84.14;54.43;;95.74;93.44;;98.78;97.81;;99.5;99.19;5.86;5.9;5.94;6.66;;;;;;;63.59;137.95;306.95;73.57;59.91;62.36;15.8;17.65;27.39;20.89;43.38;54.86;26.69;59.66;103.41;33.85;81.15;153.0;43.18;99.44;188.9;51.24;126.4;238.5;64.75;151.95;284.53;81.93;199.7;337.6;167.55;361.07;910.69;235.02;456.08;1472.73;128.49;294.77;502.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo André (PB);0.9;2.94;2.85;7.33;9.69;12.37;18.32;19.81;26.88;37.3;35.66;49.01;;32.47;54.47;;93.21;79.4;;97.14;97.02;;97.55;98.89;;98.78;99.72;6.4;6.07;6.1;5.87;;;;;;;89.56;234.05;273.72;76.51;69.37;38.66;4.04;34.35;39.02;15.67;58.56;80.0;28.79;79.06;130.26;37.61;99.56;165.33;49.2;118.43;198.54;62.68;145.24;250.0;85.01;185.52;302.9;108.12;235.55;374.0;280.75;752.89;691.48;413.07;1233.55;1021.8;183.34;297.69;511.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Bentinho (PB);4.96;3.94;4.3;14.38;13.52;13.08;29.78;29.65;26.99;51.84;53.52;49.31;;25.15;12.57;;88.81;67.21;;98.12;93.46;;99.54;96.55;;99.54;99.03;5.8;5.82;6.05;6.11;;;;;;;68.34;138.09;286.99;64.7;55.73;49.65;16.96;27.19;61.77;26.86;50.43;100.0;32.16;66.16;125.94;40.74;88.17;155.43;52.63;111.37;199.65;63.65;139.57;253.33;75.37;164.85;320.19;94.02;195.99;403.0;164.56;320.89;721.83;225.97;403.13;973.75;117.53;294.77;517.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Bento (PB);5.6;3.96;4.61;16.87;13.04;13.67;32.84;26.51;27.28;55.11;47.37;47.78;;5.75;2.43;;75.89;60.95;;93.95;92.46;;95.84;96.26;;98.53;98.2;6.6;7.34;7.44;7.63;;;;;;;163.16;224.79;328.99;92.27;80.1;74.74;45.65;44.54;75.8;70.52;78.08;118.4;92.0;102.05;149.07;112.82;124.93;182.0;130.27;151.36;223.8;150.81;190.33;260.67;181.64;234.43;337.26;219.38;292.81;442.5;366.23;591.57;858.83;483.36;837.19;1219.25;313.4;455.49;567.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
São Domingos do Cariri (PB);4.44;3.69;3.27;15.69;13.24;11.91;31.82;27.4;26.78;54.52;48.52;49.75;;25.63;24.14;;75.95;63.6;;91.38;93.11;;94.55;96.3;;99.04;97.91;5.45;5.77;5.86;5.72;;;;;;;91.21;221.03;341.56;71.51;70.39;60.35;20.23;40.8;55.79;31.34;62.29;100.0;51.32;105.52;147.56;65.81;136.65;198.0;73.59;156.53;254.04;79.92;183.98;326.0;103.52;233.4;392.16;135.39;294.77;505.0;207.39;568.9;849.45;266.28;772.04;1174.64;172.71;460.69;622.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
